match,stroke,event,stroke_type,merged_type,start_frame,end_frame,dataset,class_id
4,196,357,HNR,HNR,41345,41371,Train,3
4,198,361,HNR,HNR,41409,41442,Train,3
4,200,365,HNR,HNR,41484,41515,Train,3
4,202,369,HNR,HNR,41548,41578,Train,3
4,217,398,HNR,HNR,43134,43163,Train,3
4,219,402,HNR,HNR,43200,43227,Train,3
4,221,406,HNR,HNR,43264,43288,Train,3
4,223,410,HNR,HNR,43329,43356,Train,3
4,227,418,HNR,HNR,43453,43477,Train,3
4,239,438,HNR,HNR,49952,49991,Train,3
4,245,450,HNR,HNR,50139,50165,Train,3
4,253,464,HNR,HNR,51957,51987,Train,3
4,255,468,HNR,HNR,52023,52052,Train,3
4,266,489,HNR,HNR,53597,53629,Train,3
4,272,501,HNR,HNR,53817,53848,Train,3
4,281,517,HNR,HNR,55378,55402,Train,3
4,292,538,HNR,HNR,57098,57137,Train,3
4,296,546,HNR,HNR,57249,57279,Train,3
4,305,562,HNR,HNR,58946,58978,Train,3
4,310,570,HNR,HNR,62716,62735,Train,3
4,316,581,HNR,HNR,63376,63394,Train,3
4,318,585,HNR,HNR,63429,63454,Train,3
4,320,589,HNR,HNR,63487,63524,Train,3
4,322,593,HNR,HNR,63565,63605,Train,3
4,330,608,HNR,HNR,64690,64748,Train,3
4,332,612,HNR,HNR,64784,64839,Train,3
4,343,633,HNR,HNR,66344,66387,Train,3
4,349,644,HNR,HNR,67211,67239,Train,3
4,351,648,HNR,HNR,67279,67316,Train,3
4,358,661,HNR,HNR,68978,69011,Train,3
4,364,672,HNR,HNR,70031,70056,Train,3
4,366,676,HNR,HNR,70094,70119,Train,3
4,388,715,HNR,HNR,73781,73805,Train,3
4,391,720,HNR,HNR,74703,74724,Train,3
4,398,732,HNR,HNR,76186,76211,Train,3
4,403,740,HNR,HNR,77803,77820,Train,3
4,412,757,HNR,HNR,78824,78854,Train,3
4,414,761,HNR,HNR,78888,78911,Train,3
4,416,765,HNR,HNR,78951,78975,Train,3
4,432,794,HNR,HNR,81106,81134,Train,3
4,436,802,HNR,HNR,81236,81271,Train,3
4,453,834,HNR,HNR,84069,84107,Train,3
4,460,846,HNR,HNR,87850,87887,Train,3
4,473,868,HNR,HNR,91036,91057,Train,3
4,480,881,HNR,HNR,91681,91707,Train,3
4,491,901,HNR,HNR,93734,93751,Train,3
4,495,908,HNR,HNR,94203,94227,Train,3
4,499,916,HNR,HNR,94332,94359,Train,3
4,501,920,HNR,HNR,94392,94417,Train,3
4,507,930,HNR,HNR,96300,96318,Train,3
4,512,939,HNR,HNR,96937,96961,Train,3
4,517,949,HNR,HNR,97646,97665,Train,3
4,519,953,HNR,HNR,97684,97706,Train,3
4,529,970,HNR,HNR,99834,99863,Train,3
4,537,983,HNR,HNR,101782,101806,Train,3
4,542,992,HNR,HNR,105079,105107,Train,3
4,548,1002,HNR,HNR,106325,106349,Train,3
4,553,1011,HNR,HNR,107156,107185,Train,3
4,557,1019,HNR,HNR,107288,107316,Train,3
4,574,1049,HNR,HNR,111061,111084,Train,3
4,578,1057,HNR,HNR,111203,111228,Train,3
4,580,1061,HNR,HNR,111265,111295,Train,3
4,586,1071,HNR,HNR,112421,112456,Train,3
4,593,1083,HNR,HNR,114028,114048,Train,3
4,598,1092,HNR,HNR,114565,114594,Train,3
4,609,1110,HNR,HNR,119248,119286,Train,3
4,611,1114,HNR,HNR,119319,119344,Train,3
4,617,1126,HNR,HNR,119521,119549,Train,3
4,633,1152,HNR,HNR,123524,123547,Train,3
4,640,1165,HNR,HNR,124325,124350,Train,3
4,645,1174,HNR,HNR,125124,125142,Train,3
4,652,1186,HNR,HNR,126675,126693,Train,3
4,671,1220,HNR,HNR,132636,132669,Train,3
4,675,1228,HNR,HNR,132772,132799,Train,3
4,688,1249,HNR,HNR,136655,136684,Train,3
4,709,1283,HNR,HNR,143065,143110,Train,3
4,711,1287,HNR,HNR,143140,143161,Train,3
4,715,1294,HNR,HNR,144062,144087,Train,3
4,719,1301,HNR,HNR,145484,145514,Train,3
4,723,1308,HNR,HNR,146647,146667,Train,3
4,725,1312,HNR,HNR,146694,146723,Train,3
4,733,1326,HNR,HNR,148662,148686,Train,3
4,741,1342,HNR,HNR,148922,148953,Train,3
4,743,1346,HNR,HNR,148986,149009,Train,3
4,745,1350,HNR,HNR,149044,149076,Train,3
4,747,1354,HNR,HNR,149117,149158,Train,3
4,751,1362,HNR,HNR,149269,149297,Train,3
4,753,1366,HNR,HNR,149336,149391,Train,3
4,759,1377,HNR,HNR,150604,150631,Train,3
4,761,1381,HNR,HNR,150664,150696,Train,3
4,777,1409,HNR,HNR,155242,155268,Train,3
4,779,1413,HNR,HNR,155302,155323,Train,3
4,785,1424,HNR,HNR,156337,156364,Train,3
4,787,1428,HNR,HNR,156402,156433,Train,3
4,789,1432,HNR,HNR,156472,156500,Train,3
4,791,1436,HNR,HNR,156534,156563,Train,3
4,795,1444,HNR,HNR,156684,156719,Train,3
4,801,1455,HNR,HNR,158240,158267,Train,3
4,803,1459,HNR,HNR,158299,158322,Train,3
4,805,1463,HNR,HNR,158354,158378,Train,3
4,807,1467,HNR,HNR,158414,158443,Train,3
4,818,1488,HNR,HNR,159821,159844,Train,3
4,822,1495,HNR,HNR,164532,164561,Train,3
4,839,1524,HNR,HNR,167362,167388,Train,3
4,843,1531,HNR,HNR,168728,168764,Train,3
4,856,1554,HNR,HNR,170683,170704,Train,3
4,868,1576,HNR,HNR,172380,172414,Train,3
4,876,1590,HNR,HNR,174384,174412,Train,3
4,888,1612,HNR,HNR,176876,176902,Train,3
4,892,1620,HNR,HNR,177009,177035,Train,3
4,900,1635,HNR,HNR,178348,178377,Train,3
4,909,1650,HNR,HNR,180107,180130,Train,3
4,917,1664,HNR,HNR,181695,181718,Train,3
4,934,1695,HNR,HNR,183893,183920,Train,3
4,944,1714,HNR,HNR,187051,187081,Train,3
4,951,1726,HNR,HNR,188445,188467,Train,3
4,958,1738,HNR,HNR,189446,189468,Train,3
4,967,1754,HNR,HNR,191083,191108,Train,3
4,976,1770,HNR,HNR,193259,193289,Train,3
4,979,1775,HNR,HNR,194050,194096,Train,3
4,992,1798,HNR,HNR,197934,197957,Train,3
4,994,1802,HNR,HNR,197991,198030,Train,3
4,1004,1820,HNR,HNR,199792,199810,Train,3
4,1009,1828,HNR,HNR,200586,200612,Train,3
4,1016,1840,HNR,HNR,202006,202039,Train,3
4,1022,1850,HNR,HNR,203698,203730,Train,3
4,1026,1858,HNR,HNR,203832,203894,Train,3
4,1036,1875,HNR,HNR,206493,206526,Train,3
4,1040,1882,HNR,HNR,207264,207291,Train,3
4,1047,1894,HNR,HNR,208514,208535,Train,3
4,1049,1898,HNR,HNR,208564,208591,Train,3
4,1053,1906,HNR,HNR,208709,208730,Train,3
4,1057,1914,HNR,HNR,208833,208862,Train,3
4,1059,1917,HNR,HNR,209846,209868,Train,3
4,1070,1937,HNR,HNR,211568,211594,Train,3
4,1079,1954,HNR,HNR,212827,212851,Train,3
4,1085,1966,HNR,HNR,213033,213063,Train,3
4,1095,1984,HNR,HNR,215306,215333,Train,3
4,1100,1993,HNR,HNR,218459,218477,Train,3
4,1114,2017,HNR,HNR,221140,221184,Train,3
4,1121,2029,HNR,HNR,222280,222308,Train,3
4,1127,2040,HNR,HNR,223394,223423,Train,3
4,1133,2051,HNR,HNR,224604,224632,Train,3
4,1138,2060,HNR,HNR,225698,225722,Train,3
4,1140,2064,HNR,HNR,225771,225800,Train,3
4,1149,2080,HNR,HNR,228066,228089,Train,3
4,1152,2085,HNR,HNR,229001,229028,Train,3
4,1154,2089,HNR,HNR,229074,229111,Train,3
4,1164,2105,HNR,HNR,233797,233823,Train,3
4,1191,2151,HNR,HNR,240237,240262,Train,3
4,1193,2155,HNR,HNR,240299,240330,Train,3
4,1200,2168,HNR,HNR,243303,243325,Train,3
4,1209,2184,HNR,HNR,244814,244830,Train,3
4,1213,2191,HNR,HNR,245589,245609,Train,3
4,1225,2212,HNR,HNR,248155,248182,Train,3
4,1233,2226,HNR,HNR,249764,249802,Train,3
4,1239,2236,HNR,HNR,253345,253371,Train,3
4,1241,2240,HNR,HNR,253408,253431,Train,3
4,1256,2267,HNR,HNR,255898,255924,Train,3
4,1258,2271,HNR,HNR,255956,255978,Train,3
4,1262,2278,HNR,HNR,257055,257079,Train,3
4,1264,2282,HNR,HNR,257114,257141,Train,3
4,1271,2295,HNR,HNR,258441,258465,Train,3
4,1278,2308,HNR,HNR,259614,259641,Train,3
4,1280,2311,HNR,HNR,260457,260476,Train,3
4,1285,2320,HNR,HNR,261117,261148,Train,3
4,1291,2331,HNR,HNR,262144,262173,Train,3
4,1295,2339,HNR,HNR,262251,262266,Train,3
4,1299,2346,HNR,HNR,263690,263710,Train,3
4,1301,2350,HNR,HNR,263756,263787,Train,3
4,1314,2374,HNR,HNR,266348,266379,Train,3
4,1322,2386,HNR,HNR,270989,271008,Train,3
4,1334,2410,HNR,HNR,271373,271404,Train,3
4,1338,2417,HNR,HNR,271931,271958,Train,3
4,1347,2432,HNR,HNR,273819,273836,Train,3
4,1352,2441,HNR,HNR,274446,274470,Train,3
4,1358,2452,HNR,HNR,275967,276006,Train,3
4,1360,2456,HNR,HNR,276049,276084,Train,3
4,1365,2465,HNR,HNR,277083,277097,Train,3
4,1372,2477,HNR,HNR,278404,278424,Train,3
4,1374,2481,HNR,HNR,278456,278468,Train,3
4,1385,2501,HNR,HNR,281000,281027,Train,3
4,1389,2509,HNR,HNR,281148,281176,Train,3
4,1393,2516,HNR,HNR,282368,282395,Train,3
4,1395,2520,HNR,HNR,282441,282464,Train,3
4,1399,2527,HNR,HNR,285337,285367,Train,3
4,1403,2535,HNR,HNR,285470,285495,Train,3
4,1409,2546,HNR,HNR,286203,286243,Train,3
4,1414,2555,HNR,HNR,287534,287562,Train,3
4,1423,2571,HNR,HNR,290453,290480,Train,3
4,1433,2587,HNR,HNR,293303,293331,Train,3
4,1435,2591,HNR,HNR,293364,293390,Train,3
4,1448,2614,HNR,HNR,297497,297522,Train,3
4,1450,2618,HNR,HNR,297555,297587,Train,3
4,1458,2633,HNR,HNR,298635,298667,Train,3
4,1462,2641,HNR,HNR,298776,298810,Train,3
4,1464,2645,HNR,HNR,298852,298899,Train,3
4,1466,2649,HNR,HNR,298940,298975,Train,3
4,1470,2656,HNR,HNR,299697,299730,Train,3
4,1485,2682,HNR,HNR,304146,304183,Train,3
4,1491,2692,HNR,HNR,305677,305711,Train,3
4,1493,2696,HNR,HNR,305746,305774,Train,3
4,1495,2700,HNR,HNR,305817,305859,Train,3
4,1499,2707,HNR,HNR,306864,306906,Train,3
4,1501,2711,HNR,HNR,306939,306965,Train,3
4,1509,2724,HNR,HNR,310449,310487,Val,3
4,1511,2728,HNR,HNR,310520,310549,Val,3
4,1525,2751,HNR,HNR,313469,313494,Val,3
4,1532,2764,HNR,HNR,314311,314336,Val,3
4,1534,2768,HNR,HNR,314370,314397,Val,3
4,1536,2772,HNR,HNR,314431,314452,Val,3
4,1543,2784,HNR,HNR,316240,316261,Val,3
4,1545,2787,HNR,HNR,319044,319065,Val,3
4,1552,2800,HNR,HNR,320296,320314,Val,3
4,1556,2806,HNR,HNR,321584,321604,Val,3
4,1569,2827,HNR,HNR,325546,325578,Val,3
4,1581,2849,HNR,HNR,327479,327505,Val,3
4,1588,2861,HNR,HNR,328536,328563,Val,3
4,1590,2865,HNR,HNR,328594,328622,Val,3
4,1594,2872,HNR,HNR,335026,335051,Test,3
4,1596,2876,HNR,HNR,335089,335115,Test,3
4,1600,2884,HNR,HNR,335213,335238,Test,3
4,1609,2899,HNR,HNR,337066,337089,Test,3
4,1618,2916,HNR,HNR,339063,339091,Test,3
4,1620,2920,HNR,HNR,339125,339151,Test,3
4,1624,2928,HNR,HNR,339266,339292,Test,3
4,1626,2932,HNR,HNR,339324,339352,Test,3
4,1628,2935,HNR,HNR,339395,339422,Test,3
4,1633,2944,HNR,HNR,340923,340949,Test,3
4,1635,2947,HNR,HNR,341653,341668,Test,3
4,1652,2975,HNR,HNR,347349,347390,Test,3
4,1666,3001,HNR,HNR,349911,349943,Test,3
4,1672,3012,HNR,HNR,351291,351341,Test,3
4,1674,3016,HNR,HNR,351381,351436,Test,3
4,1676,3020,HNR,HNR,351477,351508,Test,3
4,1680,3027,HNR,HNR,352567,352603,Test,3
4,1683,3032,HNR,HNR,353532,353566,Test,3
4,1685,3036,HNR,HNR,353602,353637,Test,3
4,1692,3048,HNR,HNR,355444,355477,Test,3
4,1694,3052,HNR,HNR,355511,355537,Test,3
4,1701,3063,HNR,HNR,358883,358907,Test,3
4,1707,3074,HNR,HNR,359771,359799,Test,3
4,1713,3084,HNR,HNR,361488,361537,Test,3
4,1715,3088,HNR,HNR,361570,361602,Test,3
4,1721,3098,HNR,HNR,363036,363060,Test,3
4,1729,3111,HNR,HNR,364508,364543,Test,3
4,1731,3115,HNR,HNR,364592,364636,Test,3
4,1736,3123,HNR,HNR,366583,366602,Test,3
4,1740,3131,HNR,HNR,366693,366718,Test,3
4,1748,3146,HNR,HNR,368394,368422,Test,3
4,1750,3150,HNR,HNR,368455,368480,Test,3
4,1752,3154,HNR,HNR,368524,368557,Test,3
4,1754,3158,HNR,HNR,368593,368620,Test,3
4,1759,3167,HNR,HNR,370522,370549,Test,3
4,1761,3171,HNR,HNR,370591,370617,Test,3
4,1781,3207,HNR,HNR,376006,376024,Test,3
4,1783,3211,HNR,HNR,376059,376084,Test,3
4,1785,3215,HNR,HNR,376121,376154,Test,3
4,1788,3220,HNR,HNR,376614,376635,Test,3
4,1790,3223,HNR,HNR,377038,377058,Test,3
4,1800,3239,HNR,HNR,379640,379673,Test,3
4,1805,3248,HNR,HNR,380527,380555,Test,3
4,1810,3257,HNR,HNR,381407,381435,Test,3
4,1816,3268,HNR,HNR,382176,382204,Test,3
4,1820,3276,HNR,HNR,382308,382335,Test,3
4,1828,3291,HNR,HNR,385763,385793,Test,3
4,1832,3299,HNR,HNR,385902,385933,Test,3
4,1837,3308,HNR,HNR,386558,386581,Test,3
4,1841,3315,HNR,HNR,387366,387391,Test,3
4,1843,3319,HNR,HNR,387427,387460,Test,3
4,1845,3323,HNR,HNR,387501,387528,Test,3
4,1851,3333,HNR,HNR,389506,389523,Test,3
4,1853,3337,HNR,HNR,389552,389586,Test,3
4,1858,3346,HNR,HNR,390470,390497,Test,3
4,1860,3350,HNR,HNR,390531,390555,Test,3
4,1866,3361,HNR,HNR,391635,391662,Test,3
4,1868,3365,HNR,HNR,391702,391732,Test,3
4,1873,3374,HNR,HNR,392857,392883,Test,3
4,1876,3379,HNR,HNR,393958,393976,Test,3
4,1878,3383,HNR,HNR,394006,394025,Test,3
4,1882,3391,HNR,HNR,394131,394157,Test,3
4,1884,3395,HNR,HNR,394188,394217,Test,3
4,1886,3399,HNR,HNR,394256,394288,Test,3
4,1892,3410,HNR,HNR,397187,397210,Test,3
4,1894,3414,HNR,HNR,397243,397272,Test,3
4,1899,3423,HNR,HNR,397892,397926,Test,3
4,1911,3444,HNR,HNR,399819,399845,Test,3
4,1918,3457,HNR,HNR,400826,400858,Test,3
4,1920,3461,HNR,HNR,400891,400917,Test,3
4,1922,3465,HNR,HNR,400947,400971,Test,3
4,1929,3478,HNR,HNR,402193,402225,Test,3
4,1933,3485,HNR,HNR,403149,403164,Test,3
4,1941,3500,HNR,HNR,404116,404147,Test,3
5,14,25,HNR,HNR,16520,16547,Train,3
5,16,29,HNR,HNR,16584,16609,Train,3
5,24,44,HNR,HNR,17829,17854,Train,3
5,43,78,HNR,HNR,21448,21480,Train,3
5,48,86,HNR,HNR,22686,22700,Train,3
5,50,90,HNR,HNR,22735,22762,Train,3
5,54,96,HNR,HNR,26001,26022,Train,3
5,62,109,HNR,HNR,27520,27550,Train,3
5,64,112,HNR,HNR,28128,28146,Train,3
5,66,116,HNR,HNR,28179,28206,Train,3
5,68,120,HNR,HNR,28247,28275,Train,3
5,70,123,HNR,HNR,28866,28887,Train,3
5,74,130,HNR,HNR,29666,29685,Train,3
5,89,156,HNR,HNR,32677,32706,Train,3
5,93,164,HNR,HNR,32816,32850,Train,3
5,97,172,HNR,HNR,32950,32977,Train,3
5,99,176,HNR,HNR,33032,33079,Train,3
5,101,180,HNR,HNR,33100,33122,Train,3
5,104,185,HNR,HNR,33947,33985,Train,3
5,114,202,HNR,HNR,39342,39378,Train,3
5,116,206,HNR,HNR,39411,39438,Train,3
5,132,234,HNR,HNR,42068,42103,Train,3
5,135,239,HNR,HNR,42921,42946,Train,3
5,137,243,HNR,HNR,42978,43005,Train,3
5,145,257,HNR,HNR,44128,44154,Train,3
5,147,261,HNR,HNR,44193,44222,Train,3
5,153,272,HNR,HNR,45741,45770,Train,3
5,157,279,HNR,HNR,46829,46855,Train,3
5,159,283,HNR,HNR,46888,46913,Train,3
5,161,287,HNR,HNR,46946,46967,Train,3
5,165,295,HNR,HNR,47073,47107,Train,3
5,171,306,HNR,HNR,49341,49361,Train,3
5,179,320,HNR,HNR,51818,51836,Train,3
5,184,328,HNR,HNR,56766,56785,Train,3
5,189,337,HNR,HNR,57386,57411,Train,3
5,191,341,HNR,HNR,57470,57510,Train,3
5,193,344,HNR,HNR,58130,58149,Train,3
5,199,356,HNR,HNR,58304,58335,Train,3
5,201,359,HNR,HNR,59041,59060,Train,3
5,206,368,HNR,HNR,59947,59971,Train,3
5,212,378,HNR,HNR,61876,61899,Train,3
5,214,381,HNR,HNR,62395,62413,Train,3
5,216,385,HNR,HNR,62449,62477,Train,3
5,218,389,HNR,HNR,62516,62547,Train,3
5,220,393,HNR,HNR,62576,62606,Train,3
5,223,398,HNR,HNR,63366,63385,Train,3
5,225,401,HNR,HNR,63928,63945,Train,3
5,239,424,HNR,HNR,67904,67923,Train,3
5,260,462,HNR,HNR,74125,74153,Train,3
5,263,467,HNR,HNR,74879,74915,Train,3
5,266,472,HNR,HNR,76506,76526,Train,3
5,277,493,HNR,HNR,77208,77236,Train,3
5,280,498,HNR,HNR,77950,77972,Train,3
5,287,511,HNR,HNR,78335,78363,Train,3
5,289,515,HNR,HNR,78405,78433,Train,3
5,293,522,HNR,HNR,79232,79251,Train,3
5,295,526,HNR,HNR,79288,79316,Train,3
5,297,530,HNR,HNR,79351,79380,Train,3
5,299,534,HNR,HNR,79416,79447,Train,3
5,308,550,HNR,HNR,84841,84871,Val,3
5,310,554,HNR,HNR,84907,84934,Val,3
5,316,565,HNR,HNR,86522,86541,Val,3
5,318,569,HNR,HNR,86575,86605,Val,3
5,320,572,HNR,HNR,87589,87609,Val,3
5,324,580,HNR,HNR,87704,87735,Val,3
5,332,594,HNR,HNR,89587,89612,Test,3
5,334,598,HNR,HNR,89654,89684,Test,3
5,339,607,HNR,HNR,90425,90446,Test,3
5,341,611,HNR,HNR,90487,90515,Test,3
5,345,618,HNR,HNR,91217,91251,Test,3
5,355,634,HNR,HNR,93737,93769,Test,3
5,364,649,HNR,HNR,95596,95623,Test,3
5,370,661,HNR,HNR,95805,95830,Test,3
5,380,678,HNR,HNR,101227,101255,Test,3
5,388,693,HNR,HNR,102286,102321,Test,3
5,394,704,HNR,HNR,103389,103418,Test,3
5,398,712,HNR,HNR,103535,103569,Test,3
5,407,729,HNR,HNR,105276,105307,Test,3
5,411,737,HNR,HNR,105405,105427,Test,3
1,24,44,SFI,SF,33712,33777,Train,4
1,27,49,SFF,SF,34410,34457,Train,4
1,28,51,SFI,SF,34779,34846,Train,4
1,39,72,SFI,SF,36045,36112,Train,4
1,43,79,SFI,SF,36765,36831,Train,4
1,44,81,SFI,SF,37515,37559,Train,4
1,57,106,SFI,SF,38770,38850,Train,4
1,58,108,SFI,SF,41403,41450,Train,4
1,64,119,SFI,SF,42243,42306,Train,4
1,65,121,SFF,SF,42865,42917,Train,4
1,67,124,SFI,SF,43206,43295,Train,4
1,73,135,SFI,SF,44103,44164,Train,4
1,77,142,SFI,SF,44876,44926,Train,4
1,82,151,SFF,SF,45693,45774,Train,4
1,83,153,SFF,SF,46310,46394,Train,4
1,84,155,SFI,SF,46989,47080,Train,4
1,89,164,SFF,SF,47909,47954,Train,4
1,91,167,SFI,SF,48222,48316,Train,4
1,95,174,SFF,SF,49283,49326,Train,4
1,97,177,SFI,SF,49691,49737,Train,4
1,100,182,SFI,SF,50623,50644,Train,4
1,178,323,SFI,SF,74580,74663,Train,4
1,179,325,SFI,SF,75214,75256,Train,4
1,181,328,SFI,SF,75795,75857,Train,4
1,186,337,SFF,SF,76638,76712,Train,4
1,187,339,SFI,SF,76954,77019,Train,4
1,190,344,SFI,SF,77727,77785,Train,4
1,192,347,SFF,SF,79282,79358,Train,4
1,193,349,SFI,SF,79646,79723,Train,4
1,195,352,SFI,SF,80387,80442,Train,4
1,199,359,SFI,SF,81138,81166,Train,4
1,202,364,SFI,SF,81796,81844,Train,4
1,205,369,SFF,SF,82594,82622,Train,4
1,207,372,SFI,SF,82959,83005,Train,4
1,247,442,SFI,SF,95272,95336,Test,4
1,250,447,SFF,SF,96047,96124,Test,4
1,251,449,SFI,SF,96337,96395,Test,4
1,253,452,SFF,SF,96979,97015,Test,4
1,254,454,SFI,SF,97252,97315,Test,4
1,258,461,SFI,SF,98174,98198,Test,4
1,262,468,SFI,SF,99244,99298,Test,4
1,265,473,SFF,SF,100062,100136,Test,4
1,266,475,SFF,SF,100361,100427,Test,4
1,268,478,SFI,SF,100998,101052,Test,4
1,271,483,SFL,SF,102053,102105,Test,4
1,273,486,SFI,SF,102453,102503,Test,4
1,276,491,SFI,SF,103383,103432,Test,4
1,279,496,SFI,SF,104163,104217,Test,4
1,282,501,SFF,SF,104802,104864,Test,4
1,283,503,SFI,SF,105133,105203,Test,4
1,287,510,SFI,SF,105948,105977,Test,4
1,289,513,SFF,SF,108737,108839,Test,4
1,290,515,SFF,SF,109087,109148,Test,4
1,292,518,SFF,SF,109804,109860,Test,4
1,293,520,SFF,SF,110213,110267,Test,4
1,294,522,SFI,SF,110958,111008,Test,4
1,299,531,SFL,SF,111796,111850,Test,4
1,300,533,SFI,SF,112243,112303,Test,4
1,302,536,SFI,SF,112950,112979,Test,4
2,45,78,SFI,SF,24472,24523,Train,4
2,52,91,SFI,SF,25182,25235,Train,4
2,53,93,SFF,SF,25976,26025,Train,4
2,55,96,SFI,SF,26237,26284,Train,4
2,62,109,SFI,SF,27125,27163,Train,4
2,65,114,SFF,SF,28040,28105,Train,4
2,66,116,SFI,SF,28348,28396,Train,4
2,73,129,SFI,SF,29406,29442,Train,4
2,77,136,SFI,SF,30120,30165,Train,4
2,81,143,SFI,SF,30792,30829,Train,4
2,83,146,SFI,SF,34062,34119,Train,4
2,85,149,SFF,SF,34536,34606,Train,4
2,86,151,SFI,SF,34726,34778,Train,4
2,91,160,SFI,SF,35349,35424,Train,4
2,92,162,SFI,SF,35843,35906,Train,4
2,97,171,SFI,SF,36541,36639,Train,4
2,102,180,SFI,SF,37375,37424,Train,4
2,103,182,SFI,SF,37916,37965,Train,4
2,106,187,SFI,SF,38449,38471,Train,4
2,108,190,SFI,SF,38886,38947,Train,4
2,110,193,SFF,SF,39322,39416,Train,4
2,111,195,SFI,SF,39548,39601,Train,4
2,114,200,SFI,SF,40197,40253,Train,4
2,117,205,SFI,SF,40719,40777,Train,4
2,121,212,SFF,SF,41286,41333,Train,4
2,122,214,SFI,SF,41503,41558,Train,4
2,126,221,SFF,SF,42100,42151,Train,4
2,127,223,SFI,SF,42294,42348,Train,4
2,130,228,SFF,SF,43056,43122,Train,4
2,131,230,SFI,SF,43317,43373,Train,4
2,134,235,SFF,SF,43917,43978,Train,4
2,137,240,SFI,SF,44401,44467,Train,4
2,139,243,SFI,SF,45020,45068,Train,4
2,145,254,SFI,SF,45744,45801,Train,4
2,212,372,SFF,SF,60040,60095,Train,4
2,214,375,SFI,SF,60353,60396,Train,4
2,217,380,SFI,SF,60901,60944,Train,4
2,220,385,SFI,SF,61474,61525,Train,4
2,221,387,SFI,SF,61965,62011,Train,4
2,225,394,SFI,SF,62508,62560,Train,4
2,227,397,SFF,SF,65941,66016,Train,4
2,229,400,SFI,SF,66193,66238,Train,4
2,232,405,SFF,SF,66764,66838,Train,4
2,233,407,SFI,SF,66981,67034,Train,4
2,238,415,SFI,SF,67858,67915,Train,4
2,241,420,SFI,SF,68290,68312,Train,4
2,246,429,SFF,SF,69175,69232,Train,4
2,247,431,SFI,SF,69378,69423,Train,4
2,249,434,SFI,SF,69753,69830,Train,4
2,251,437,SFI,SF,71378,71423,Train,4
2,256,446,SFI,SF,72106,72155,Train,4
2,258,449,SFI,SF,72641,72699,Train,4
2,266,464,SFI,SF,73634,73680,Train,4
2,269,469,SFF,SF,74568,74623,Train,4
2,270,471,SFI,SF,74965,75008,Train,4
2,272,474,SFL,SF,75759,75806,Train,4
2,274,477,SFF,SF,76100,76162,Train,4
2,275,479,SFI,SF,76422,76465,Train,4
2,308,536,SFI,SF,85051,85085,Train,4
2,316,551,SFL,SF,85950,86011,Train,4
2,318,554,SFF,SF,86253,86314,Train,4
2,319,556,SFI,SF,86453,86503,Train,4
2,326,569,SFI,SF,87262,87324,Train,4
2,335,586,SFI,SF,88163,88240,Train,4
2,341,597,SFF,SF,89313,89376,Train,4
2,342,599,SFI,SF,89525,89570,Train,4
2,347,608,SFI,SF,90318,90393,Train,4
2,349,611,SFI,SF,90911,90952,Train,4
2,352,616,SFI,SF,91655,91708,Train,4
2,360,631,SFF,SF,94912,94973,Train,4
2,361,633,SFI,SF,95177,95224,Train,4
2,365,640,SFI,SF,95875,95918,Train,4
2,368,645,SFI,SF,96684,96734,Train,4
2,371,650,SFI,SF,97396,97437,Train,4
2,375,657,SFI,SF,98280,98316,Train,4
2,379,664,SFI,SF,99241,99280,Train,4
2,383,671,SFI,SF,100056,100110,Train,4
2,385,674,SFI,SF,100699,100740,Train,4
2,468,826,SFI,SF,116189,116231,Test,4
2,470,829,SFF,SF,116747,116805,Test,4
2,471,831,SFI,SF,116977,117026,Test,4
2,477,842,SFI,SF,117722,117761,Test,4
2,480,847,SFL,SF,118328,118392,Test,4
2,481,849,SFI,SF,118600,118646,Test,4
2,486,858,SFI,SF,119416,119442,Test,4
2,491,867,SFF,SF,120253,120326,Test,4
2,492,869,SFI,SF,120493,120548,Test,4
2,497,878,SFI,SF,123271,123316,Test,4
2,499,881,SFI,SF,123687,123734,Test,4
2,507,896,SFI,SF,124716,124756,Test,4
2,512,905,SFI,SF,125303,125340,Test,4
3,40,72,SFF,SF,10825,10921,Train,4
3,41,74,SFI,SF,11062,11168,Train,4
3,49,89,SFF,SF,12034,12116,Train,4
3,50,91,SFI,SF,12334,12375,Train,4
3,54,98,SFL,SF,12966,13034,Train,4
3,57,103,SFI,SF,13311,13343,Train,4
3,59,106,SFF,SF,13946,14039,Train,4
3,60,108,SFI,SF,14272,14321,Train,4
3,66,119,SFI,SF,15083,15195,Train,4
3,69,124,SFF,SF,18041,18121,Train,4
3,70,126,SFI,SF,18321,18380,Train,4
3,74,133,SFF,SF,19073,19129,Train,4
3,76,136,SFI,SF,19413,19479,Train,4
3,87,157,SFI,SF,20336,20407,Train,4
3,88,159,SFF,SF,20923,20983,Train,4
3,90,162,SFI,SF,21195,21269,Train,4
3,92,165,SFI,SF,21725,21793,Train,4
3,121,216,SFI,SF,32338,32443,Train,4
3,123,219,SFF,SF,32831,32930,Train,4
3,124,221,SFI,SF,33138,33183,Train,4
3,128,228,SFI,SF,33749,33815,Train,4
3,134,239,SFF,SF,34403,34463,Train,4
3,135,241,SFI,SF,34689,34736,Train,4
3,139,248,SFI,SF,35422,35503,Train,4
3,143,255,SFI,SF,36227,36277,Train,4
3,147,262,SFI,SF,37002,37082,Train,4
3,153,273,SFF,SF,37894,37964,Train,4
