match,rally,stroke,stroke_type,merged_type,class_id
9,59,5,Bottom-Block,Bottom-Block,0
9,60,7,Bottom-Block,Bottom-Block,0
9,60,9,Bottom-Block,Bottom-Block,0
9,61,8,Bottom-Block,Bottom-Block,0
9,62,10,Bottom-Block,Bottom-Block,0
9,65,4,Bottom-Block,Bottom-Block,0
9,65,10,Bottom-Block,Bottom-Block,0
9,65,28,Bottom-Block,Bottom-Block,0
9,65,30,Bottom-Block,Bottom-Block,0
9,66,13,Bottom-Block,Bottom-Block,0
9,66,17,Bottom-Block,Bottom-Block,0
9,67,6,Bottom-Block,Bottom-Block,0
9,67,12,Bottom-Block,Bottom-Block,0
9,67,14,Bottom-Block,Bottom-Block,0
9,68,6,Bottom-Block,Bottom-Block,0
9,68,8,Bottom-Block,Bottom-Block,0
9,68,10,Bottom-Block,Bottom-Block,0
9,68,12,Bottom-Block,Bottom-Block,0
9,69,7,Bottom-Block,Bottom-Block,0
9,69,11,Bottom-Block,Bottom-Block,0
9,76,4,Bottom-Block,Bottom-Block,0
9,78,7,Bottom-Block,Bottom-Block,0
9,82,7,Bottom-Block,Bottom-Block,0
9,84,4,Bottom-Block,Bottom-Block,0
9,91,8,Bottom-Block,Bottom-Block,0
9,91,12,Bottom-Block,Bottom-Block,0
9,96,16,Bottom-Block,Bottom-Block,0
9,96,20,Bottom-Block,Bottom-Block,0
9,97,4,Bottom-Block,Bottom-Block,0
9,97,6,Bottom-Block,Bottom-Block,0
9,100,8,Bottom-Block,Bottom-Block,0
9,100,14,Bottom-Block,Bottom-Block,0
9,101,6,Bottom-Block,Bottom-Block,0
9,101,14,Bottom-Block,Bottom-Block,0
9,105,10,Bottom-Block,Bottom-Block,0
9,105,12,Bottom-Block,Bottom-Block,0
9,107,12,Bottom-Block,Bottom-Block,0
9,107,26,Bottom-Block,Bottom-Block,0
9,108,14,Bottom-Block,Bottom-Block,0
9,111,10,Bottom-Block,Bottom-Block,0
9,111,12,Bottom-Block,Bottom-Block,0
1,7,3,Bottom-Clear,Bottom-Clear,1
1,8,18,Bottom-Clear,Bottom-Clear,1
1,10,8,Bottom-Clear,Bottom-Clear,1
1,10,22,Bottom-Clear,Bottom-Clear,1
1,10,26,Bottom-Clear,Bottom-Clear,1
1,11,28,Bottom-Clear,Bottom-Clear,1
1,12,13,Bottom-Clear,Bottom-Clear,1
1,12,17,Bottom-Clear,Bottom-Clear,1
1,32,5,Bottom-Clear,Bottom-Clear,1
1,34,3,Bottom-Clear,Bottom-Clear,1
1,38,13,Bottom-Clear,Bottom-Clear,1
1,39,3,Bottom-Clear,Bottom-Clear,1
1,40,7,Bottom-Clear,Bottom-Clear,1
1,40,21,Bottom-Clear,Bottom-Clear,1
1,40,29,Bottom-Clear,Bottom-Clear,1
1,40,47,Bottom-Clear,Bottom-Clear,1
1,46,11,Bottom-Clear,Bottom-Clear,1
1,47,3,Bottom-Clear,Bottom-Clear,1
1,47,9,Bottom-Clear,Bottom-Clear,1
1,49,13,Bottom-Clear,Bottom-Clear,1
1,51,3,Bottom-Clear,Bottom-Clear,1
1,52,7,Bottom-Clear,Bottom-Clear,1
1,56,11,Bottom-Clear,Bottom-Clear,1
1,56,15,Bottom-Clear,Bottom-Clear,1
1,58,10,Bottom-Clear,Bottom-Clear,1
1,59,18,Bottom-Clear,Bottom-Clear,1
1,64,34,Bottom-Clear,Bottom-Clear,1
1,64,44,Bottom-Clear,Bottom-Clear,1
1,64,46,Bottom-Clear,Bottom-Clear,1
1,64,50,Bottom-Clear,Bottom-Clear,1
1,65,20,Bottom-Clear,Bottom-Clear,1
1,69,6,Bottom-Clear,Bottom-Clear,1
1,69,14,Bottom-Clear,Bottom-Clear,1
1,69,26,Bottom-Clear,Bottom-Clear,1
1,71,21,Bottom-Clear,Bottom-Clear,1
2,1,6,Bottom-Clear,Bottom-Clear,1
2,5,5,Bottom-Clear,Bottom-Clear,1
2,5,13,Bottom-Clear,Bottom-Clear,1
2,6,6,Bottom-Clear,Bottom-Clear,1
2,7,11,Bottom-Clear,Bottom-Clear,1
2,8,15,Bottom-Clear,Bottom-Clear,1
2,9,16,Bottom-Clear,Bottom-Clear,1
2,14,11,Bottom-Clear,Bottom-Clear,1
2,14,15,Bottom-Clear,Bottom-Clear,1
2,14,19,Bottom-Clear,Bottom-Clear,1
2,17,15,Bottom-Clear,Bottom-Clear,1
2,20,4,Bottom-Clear,Bottom-Clear,1
2,22,4,Bottom-Clear,Bottom-Clear,1
2,26,13,Bottom-Clear,Bottom-Clear,1
2,32,4,Bottom-Clear,Bottom-Clear,1
2,34,16,Bottom-Clear,Bottom-Clear,1
2,34,20,Bottom-Clear,Bottom-Clear,1
2,37,13,Bottom-Clear,Bottom-Clear,1
2,43,5,Bottom-Clear,Bottom-Clear,1
2,49,22,Bottom-Clear,Bottom-Clear,1
2,50,13,Bottom-Clear,Bottom-Clear,1
2,50,15,Bottom-Clear,Bottom-Clear,1
2,54,5,Bottom-Clear,Bottom-Clear,1
2,57,15,Bottom-Clear,Bottom-Clear,1
2,57,39,Bottom-Clear,Bottom-Clear,1
2,62,2,Bottom-Clear,Bottom-Clear,1
2,70,3,Bottom-Clear,Bottom-Clear,1
2,71,6,Bottom-Clear,Bottom-Clear,1
2,75,8,Bottom-Clear,Bottom-Clear,1
2,79,14,Bottom-Clear,Bottom-Clear,1
2,83,21,Bottom-Clear,Bottom-Clear,1
3,1,19,Bottom-Clear,Bottom-Clear,1
3,1,23,Bottom-Clear,Bottom-Clear,1
3,3,10,Bottom-Clear,Bottom-Clear,1
3,3,16,Bottom-Clear,Bottom-Clear,1
3,5,9,Bottom-Clear,Bottom-Clear,1
3,8,4,Bottom-Clear,Bottom-Clear,1
3,8,14,Bottom-Clear,Bottom-Clear,1
3,9,9,Bottom-Clear,Bottom-Clear,1
3,10,11,Bottom-Clear,Bottom-Clear,1
3,17,3,Bottom-Clear,Bottom-Clear,1
3,17,9,Bottom-Clear,Bottom-Clear,1
3,19,8,Bottom-Clear,Bottom-Clear,1
3,21,7,Bottom-Clear,Bottom-Clear,1
3,21,15,Bottom-Clear,Bottom-Clear,1
3,21,19,Bottom-Clear,Bottom-Clear,1
3,21,23,Bottom-Clear,Bottom-Clear,1
3,25,11,Bottom-Clear,Bottom-Clear,1
3,31,8,Bottom-Clear,Bottom-Clear,1
3,35,6,Bottom-Clear,Bottom-Clear,1
3,37,13,Bottom-Clear,Bottom-Clear,1
3,37,21,Bottom-Clear,Bottom-Clear,1
3,42,6,Bottom-Clear,Bottom-Clear,1
3,43,9,Bottom-Clear,Bottom-Clear,1
3,44,2,Bottom-Clear,Bottom-Clear,1
3,49,10,Bottom-Clear,Bottom-Clear,1
3,54,4,Bottom-Clear,Bottom-Clear,1
3,56,4,Bottom-Clear,Bottom-Clear,1
3,58,16,Bottom-Clear,Bottom-Clear,1
5,2,10,Bottom-Clear,Bottom-Clear,1
5,2,18,Bottom-Clear,Bottom-Clear,1
5,3,8,Bottom-Clear,Bottom-Clear,1
5,3,18,Bottom-Clear,Bottom-Clear,1
5,5,4,Bottom-Clear,Bottom-Clear,1
5,5,10,Bottom-Clear,Bottom-Clear,1
5,5,14,Bottom-Clear,Bottom-Clear,1
5,5,24,Bottom-Clear,Bottom-Clear,1
5,5,26,Bottom-Clear,Bottom-Clear,1
5,5,30,Bottom-Clear,Bottom-Clear,1
5,5,40,Bottom-Clear,Bottom-Clear,1
5,5,50,Bottom-Clear,Bottom-Clear,1
5,6,6,Bottom-Clear,Bottom-Clear,1
5,8,7,Bottom-Clear,Bottom-Clear,1
5,8,9,Bottom-Clear,Bottom-Clear,1
5,8,15,Bottom-Clear,Bottom-Clear,1
5,11,13,Bottom-Clear,Bottom-Clear,1
5,12,9,Bottom-Clear,Bottom-Clear,1
5,15,6,Bottom-Clear,Bottom-Clear,1
5,15,16,Bottom-Clear,Bottom-Clear,1
5,15,22,Bottom-Clear,Bottom-Clear,1
5,16,7,Bottom-Clear,Bottom-Clear,1
5,21,4,Bottom-Clear,Bottom-Clear,1
5,23,3,Bottom-Clear,Bottom-Clear,1
5,27,8,Bottom-Clear,Bottom-Clear,1
5,27,18,Bottom-Clear,Bottom-Clear,1
5,27,20,Bottom-Clear,Bottom-Clear,1
5,27,22,Bottom-Clear,Bottom-Clear,1
5,29,4,Bottom-Clear,Bottom-Clear,1
5,30,6,Bottom-Clear,Bottom-Clear,1
5,30,14,Bottom-Clear,Bottom-Clear,1
5,30,16,Bottom-Clear,Bottom-Clear,1
5,32,9,Bottom-Clear,Bottom-Clear,1
5,32,21,Bottom-Clear,Bottom-Clear,1
5,36,12,Bottom-Clear,Bottom-Clear,1
5,36,22,Bottom-Clear,Bottom-Clear,1
5,36,28,Bottom-Clear,Bottom-Clear,1
5,38,10,Bottom-Clear,Bottom-Clear,1
5,39,7,Bottom-Clear,Bottom-Clear,1
5,41,18,Bottom-Clear,Bottom-Clear,1
5,45,4,Bottom-Clear,Bottom-Clear,1
5,50,19,Bottom-Clear,Bottom-Clear,1
5,53,13,Bottom-Clear,Bottom-Clear,1
5,58,5,Bottom-Clear,Bottom-Clear,1
5,63,3,Bottom-Clear,Bottom-Clear,1
5,65,11,Bottom-Clear,Bottom-Clear,1
5,72,3,Bottom-Clear,Bottom-Clear,1
5,72,15,Bottom-Clear,Bottom-Clear,1
5,73,15,Bottom-Clear,Bottom-Clear,1
6,2,7,Bottom-Clear,Bottom-Clear,1
6,3,18,Bottom-Clear,Bottom-Clear,1
6,9,11,Bottom-Clear,Bottom-Clear,1
6,10,14,Bottom-Clear,Bottom-Clear,1
6,15,17,Bottom-Clear,Bottom-Clear,1
6,17,12,Bottom-Clear,Bottom-Clear,1
6,17,16,Bottom-Clear,Bottom-Clear,1
6,19,4,Bottom-Clear,Bottom-Clear,1
6,19,6,Bottom-Clear,Bottom-Clear,1
6,19,26,Bottom-Clear,Bottom-Clear,1
6,19,34,Bottom-Clear,Bottom-Clear,1
6,21,5,Bottom-Clear,Bottom-Clear,1
6,21,11,Bottom-Clear,Bottom-Clear,1
6,28,3,Bottom-Clear,Bottom-Clear,1
6,29,3,Bottom-Clear,Bottom-Clear,1
6,29,13,Bottom-Clear,Bottom-Clear,1
6,30,13,Bottom-Clear,Bottom-Clear,1
6,32,10,Bottom-Clear,Bottom-Clear,1
6,33,3,Bottom-Clear,Bottom-Clear,1
6,33,5,Bottom-Clear,Bottom-Clear,1
6,33,11,Bottom-Clear,Bottom-Clear,1
6,33,17,Bottom-Clear,Bottom-Clear,1
6,33,23,Bottom-Clear,Bottom-Clear,1
6,34,2,Bottom-Clear,Bottom-Clear,1
6,41,6,Bottom-Clear,Bottom-Clear,1
6,41,16,Bottom-Clear,Bottom-Clear,1
6,43,4,Bottom-Clear,Bottom-Clear,1
6,48,13,Bottom-Clear,Bottom-Clear,1
6,48,19,Bottom-Clear,Bottom-Clear,1
6,48,23,Bottom-Clear,Bottom-Clear,1
6,50,6,Bottom-Clear,Bottom-Clear,1
6,50,10,Bottom-Clear,Bottom-Clear,1
6,51,7,Bottom-Clear,Bottom-Clear,1
6,53,3,Bottom-Clear,Bottom-Clear,1
6,54,3,Bottom-Clear,Bottom-Clear,1
6,55,8,Bottom-Clear,Bottom-Clear,1
6,55,16,Bottom-Clear,Bottom-Clear,1
6,56,10,Bottom-Clear,Bottom-Clear,1
6,58,6,Bottom-Clear,Bottom-Clear,1
6,58,20,Bottom-Clear,Bottom-Clear,1
6,58,24,Bottom-Clear,Bottom-Clear,1
6,58,26,Bottom-Clear,Bottom-Clear,1
6,65,5,Bottom-Clear,Bottom-Clear,1
6,65,9,Bottom-Clear,Bottom-Clear,1
6,67,3,Bottom-Clear,Bottom-Clear,1
6,67,7,Bottom-Clear,Bottom-Clear,1
6,68,8,Bottom-Clear,Bottom-Clear,1
6,70,19,Bottom-Clear,Bottom-Clear,1
6,71,4,Bottom-Clear,Bottom-Clear,1
6,71,8,Bottom-Clear,Bottom-Clear,1
6,71,24,Bottom-Clear,Bottom-Clear,1
6,71,30,Bottom-Clear,Bottom-Clear,1
6,72,3,Bottom-Clear,Bottom-Clear,1
6,72,11,Bottom-Clear,Bottom-Clear,1
6,74,7,Bottom-Clear,Bottom-Clear,1
6,77,20,Bottom-Clear,Bottom-Clear,1
6,77,22,Bottom-Clear,Bottom-Clear,1
6,78,7,Bottom-Clear,Bottom-Clear,1
6,81,3,Bottom-Clear,Bottom-Clear,1
6,84,22,Bottom-Clear,Bottom-Clear,1
6,87,9,Bottom-Clear,Bottom-Clear,1
6,88,3,Bottom-Clear,Bottom-Clear,1
6,93,7,Bottom-Clear,Bottom-Clear,1
6,95,18,Bottom-Clear,Bottom-Clear,1
6,97,2,Bottom-Clear,Bottom-Clear,1
6,99,3,Bottom-Clear,Bottom-Clear,1
6,99,9,Bottom-Clear,Bottom-Clear,1
6,102,10,Bottom-Clear,Bottom-Clear,1
6,103,6,Bottom-Clear,Bottom-Clear,1
6,107,3,Bottom-Clear,Bottom-Clear,1
6,108,8,Bottom-Clear,Bottom-Clear,1
6,111,8,Bottom-Clear,Bottom-Clear,1
6,112,8,Bottom-Clear,Bottom-Clear,1
6,112,16,Bottom-Clear,Bottom-Clear,1
6,112,20,Bottom-Clear,Bottom-Clear,1
6,112,24,Bottom-Clear,Bottom-Clear,1
6,112,26,Bottom-Clear,Bottom-Clear,1
6,112,30,Bottom-Clear,Bottom-Clear,1
6,112,34,Bottom-Clear,Bottom-Clear,1
6,112,38,Bottom-Clear,Bottom-Clear,1
7,1,14,Bottom-Clear,Bottom-Clear,1
7,3,2,Bottom-Clear,Bottom-Clear,1
7,4,24,Bottom-Clear,Bottom-Clear,1
7,5,3,Bottom-Clear,Bottom-Clear,1
7,8,3,Bottom-Clear,Bottom-Clear,1
7,11,3,Bottom-Clear,Bottom-Clear,1
7,11,15,Bottom-Clear,Bottom-Clear,1
7,12,9,Bottom-Clear,Bottom-Clear,1
7,15,8,Bottom-Clear,Bottom-Clear,1
7,15,14,Bottom-Clear,Bottom-Clear,1
7,15,22,Bottom-Clear,Bottom-Clear,1
7,17,11,Bottom-Clear,Bottom-Clear,1
7,19,10,Bottom-Clear,Bottom-Clear,1
7,22,9,Bottom-Clear,Bottom-Clear,1
7,30,6,Bottom-Clear,Bottom-Clear,1
7,33,6,Bottom-Clear,Bottom-Clear,1
7,34,20,Bottom-Clear,Bottom-Clear,1
7,39,3,Bottom-Clear,Bottom-Clear,1
7,47,3,Bottom-Clear,Bottom-Clear,1
7,48,3,Bottom-Clear,Bottom-Clear,1
7,52,10,Bottom-Clear,Bottom-Clear,1
7,52,28,Bottom-Clear,Bottom-Clear,1
7,59,3,Bottom-Clear,Bottom-Clear,1
7,61,4,Bottom-Clear,Bottom-Clear,1
7,73,3,Bottom-Clear,Bottom-Clear,1
7,83,23,Bottom-Clear,Bottom-Clear,1
7,84,6,Bottom-Clear,Bottom-Clear,1
7,90,4,Bottom-Clear,Bottom-Clear,1
7,93,15,Bottom-Clear,Bottom-Clear,1
7,104,11,Bottom-Clear,Bottom-Clear,1
8,1,14,Bottom-Clear,Bottom-Clear,1
8,3,3,Bottom-Clear,Bottom-Clear,1
8,3,7,Bottom-Clear,Bottom-Clear,1
8,5,7,Bottom-Clear,Bottom-Clear,1
8,6,13,Bottom-Clear,Bottom-Clear,1
8,7,3,Bottom-Clear,Bottom-Clear,1
8,7,21,Bottom-Clear,Bottom-Clear,1
8,7,27,Bottom-Clear,Bottom-Clear,1
8,8,3,Bottom-Clear,Bottom-Clear,1
8,10,4,Bottom-Clear,Bottom-Clear,1
8,12,21,Bottom-Clear,Bottom-Clear,1
8,15,9,Bottom-Clear,Bottom-Clear,1
8,15,21,Bottom-Clear,Bottom-Clear,1
8,18,15,Bottom-Clear,Bottom-Clear,1
8,20,3,Bottom-Clear,Bottom-Clear,1
8,23,3,Bottom-Clear,Bottom-Clear,1
8,29,3,Bottom-Clear,Bottom-Clear,1
8,29,5,Bottom-Clear,Bottom-Clear,1
8,29,9,Bottom-Clear,Bottom-Clear,1
8,32,14,Bottom-Clear,Bottom-Clear,1
8,33,4,Bottom-Clear,Bottom-Clear,1
8,39,8,Bottom-Clear,Bottom-Clear,1
8,39,18,Bottom-Clear,Bottom-Clear,1
8,40,5,Bottom-Clear,Bottom-Clear,1
8,41,2,Bottom-Clear,Bottom-Clear,1
8,43,21,Bottom-Clear,Bottom-Clear,1
8,43,27,Bottom-Clear,Bottom-Clear,1
8,44,4,Bottom-Clear,Bottom-Clear,1
8,50,8,Bottom-Clear,Bottom-Clear,1
8,53,4,Bottom-Clear,Bottom-Clear,1
8,59,3,Bottom-Clear,Bottom-Clear,1
8,65,24,Bottom-Clear,Bottom-Clear,1
8,66,20,Bottom-Clear,Bottom-Clear,1
9,16,3,Bottom-Clear,Bottom-Clear,1
9,27,2,Bottom-Clear,Bottom-Clear,1
9,31,11,Bottom-Clear,Bottom-Clear,1
9,39,13,Bottom-Clear,Bottom-Clear,1
9,43,13,Bottom-Clear,Bottom-Clear,1
9,46,3,Bottom-Clear,Bottom-Clear,1
9,46,17,Bottom-Clear,Bottom-Clear,1
9,46,19,Bottom-Clear,Bottom-Clear,1
9,54,3,Bottom-Clear,Bottom-Clear,1
9,54,11,Bottom-Clear,Bottom-Clear,1
9,54,17,Bottom-Clear,Bottom-Clear,1
9,59,3,Bottom-Clear,Bottom-Clear,1
9,60,11,Bottom-Clear,Bottom-Clear,1
9,62,4,Bottom-Clear,Bottom-Clear,1
9,62,20,Bottom-Clear,Bottom-Clear,1
9,64,9,Bottom-Clear,Bottom-Clear,1
9,65,18,Bottom-Clear,Bottom-Clear,1
9,67,4,Bottom-Clear,Bottom-Clear,1
9,67,10,Bottom-Clear,Bottom-Clear,1
9,67,20,Bottom-Clear,Bottom-Clear,1
9,72,8,Bottom-Clear,Bottom-Clear,1
9,72,12,Bottom-Clear,Bottom-Clear,1
9,72,22,Bottom-Clear,Bottom-Clear,1
9,74,7,Bottom-Clear,Bottom-Clear,1
9,78,5,Bottom-Clear,Bottom-Clear,1
9,85,7,Bottom-Clear,Bottom-Clear,1
9,94,3,Bottom-Clear,Bottom-Clear,1
9,96,18,Bottom-Clear,Bottom-Clear,1
9,96,24,Bottom-Clear,Bottom-Clear,1
9,96,28,Bottom-Clear,Bottom-Clear,1
9,96,34,Bottom-Clear,Bottom-Clear,1
9,96,36,Bottom-Clear,Bottom-Clear,1
9,97,12,Bottom-Clear,Bottom-Clear,1
9,99,4,Bottom-Clear,Bottom-Clear,1
9,100,12,Bottom-Clear,Bottom-Clear,1
9,100,18,Bottom-Clear,Bottom-Clear,1
9,101,4,Bottom-Clear,Bottom-Clear,1
9,102,9,Bottom-Clear,Bottom-Clear,1
9,103,4,Bottom-Clear,Bottom-Clear,1
9,107,28,Bottom-Clear,Bottom-Clear,1
9,108,12,Bottom-Clear,Bottom-Clear,1
9,108,16,Bottom-Clear,Bottom-Clear,1
9,111,8,Bottom-Clear,Bottom-Clear,1
1,8,4,Bottom-Drive,Bottom-Drive,2
1,12,15,Bottom-Drive,Bottom-Drive,2
1,20,6,Bottom-Drive,Bottom-Drive,2
1,20,8,Bottom-Drive,Bottom-Drive,2
1,21,11,Bottom-Drive,Bottom-Drive,2
1,28,8,Bottom-Drive,Bottom-Drive,2
1,29,3,Bottom-Drive,Bottom-Drive,2
1,29,7,Bottom-Drive,Bottom-Drive,2
1,32,11,Bottom-Drive,Bottom-Drive,2
1,34,7,Bottom-Drive,Bottom-Drive,2
1,58,6,Bottom-Drive,Bottom-Drive,2
1,69,18,Bottom-Drive,Bottom-Drive,2
1,71,13,Bottom-Drive,Bottom-Drive,2
2,13,9,Bottom-Drive,Bottom-Drive,2
2,13,17,Bottom-Drive,Bottom-Drive,2
2,17,7,Bottom-Drive,Bottom-Drive,2
2,19,3,Bottom-Drive,Bottom-Drive,2
2,44,23,Bottom-Drive,Bottom-Drive,2
2,44,31,Bottom-Drive,Bottom-Drive,2
2,47,5,Bottom-Drive,Bottom-Drive,2
2,47,7,Bottom-Drive,Bottom-Drive,2
2,52,6,Bottom-Drive,Bottom-Drive,2
2,53,3,Bottom-Drive,Bottom-Drive,2
2,58,14,Bottom-Drive,Bottom-Drive,2
2,77,6,Bottom-Drive,Bottom-Drive,2
2,77,8,Bottom-Drive,Bottom-Drive,2
2,77,10,Bottom-Drive,Bottom-Drive,2
2,82,6,Bottom-Drive,Bottom-Drive,2
3,1,15,Bottom-Drive,Bottom-Drive,2
3,21,3,Bottom-Drive,Bottom-Drive,2
3,21,21,Bottom-Drive,Bottom-Drive,2
3,45,7,Bottom-Drive,Bottom-Drive,2
3,55,8,Bottom-Drive,Bottom-Drive,2
3,55,10,Bottom-Drive,Bottom-Drive,2
5,12,5,Bottom-Drive,Bottom-Drive,2
5,47,6,Bottom-Drive,Bottom-Drive,2
5,47,8,Bottom-Drive,Bottom-Drive,2
5,51,6,Bottom-Drive,Bottom-Drive,2
5,53,9,Bottom-Drive,Bottom-Drive,2
5,53,11,Bottom-Drive,Bottom-Drive,2
5,67,8,Bottom-Drive,Bottom-Drive,2
5,73,3,Bottom-Drive,Bottom-Drive,2
5,73,9,Bottom-Drive,Bottom-Drive,2
6,15,7,Bottom-Drive,Bottom-Drive,2
6,15,9,Bottom-Drive,Bottom-Drive,2
6,19,42,Bottom-Drive,Bottom-Drive,2
6,21,7,Bottom-Drive,Bottom-Drive,2
6,24,5,Bottom-Drive,Bottom-Drive,2
6,25,4,Bottom-Drive,Bottom-Drive,2
6,44,6,Bottom-Drive,Bottom-Drive,2
6,70,3,Bottom-Drive,Bottom-Drive,2
6,83,4,Bottom-Drive,Bottom-Drive,2
6,99,5,Bottom-Drive,Bottom-Drive,2
6,108,12,Bottom-Drive,Bottom-Drive,2
7,28,7,Bottom-Drive,Bottom-Drive,2
7,44,5,Bottom-Drive,Bottom-Drive,2
7,74,3,Bottom-Drive,Bottom-Drive,2
7,74,7,Bottom-Drive,Bottom-Drive,2
7,84,16,Bottom-Drive,Bottom-Drive,2
7,87,2,Bottom-Drive,Bottom-Drive,2
7,87,6,Bottom-Drive,Bottom-Drive,2
7,93,3,Bottom-Drive,Bottom-Drive,2
7,96,3,Bottom-Drive,Bottom-Drive,2
7,96,7,Bottom-Drive,Bottom-Drive,2
7,103,3,Bottom-Drive,Bottom-Drive,2
7,103,5,Bottom-Drive,Bottom-Drive,2
7,109,14,Bottom-Drive,Bottom-Drive,2
8,7,7,Bottom-Drive,Bottom-Drive,2
8,18,11,Bottom-Drive,Bottom-Drive,2
8,18,13,Bottom-Drive,Bottom-Drive,2
8,49,5,Bottom-Drive,Bottom-Drive,2
9,14,6,Bottom-Drive,Bottom-Drive,2
9,19,4,Bottom-Drive,Bottom-Drive,2
9,28,3,Bottom-Drive,Bottom-Drive,2
9,62,12,Bottom-Drive,Bottom-Drive,2
9,67,8,Bottom-Drive,Bottom-Drive,2
1,2,3,Bottom-Dropshot,Bottom-Dropshot,3
1,2,5,Bottom-Dropshot,Bottom-Dropshot,3
1,2,13,Bottom-Dropshot,Bottom-Dropshot,3
1,2,23,Bottom-Dropshot,Bottom-Dropshot,3
1,4,6,Bottom-Dropshot,Bottom-Dropshot,3
1,4,8,Bottom-Dropshot,Bottom-Dropshot,3
1,6,5,Bottom-Dropshot,Bottom-Dropshot,3
1,8,10,Bottom-Dropshot,Bottom-Dropshot,3
1,8,14,Bottom-Dropshot,Bottom-Dropshot,3
1,10,14,Bottom-Dropshot,Bottom-Dropshot,3
1,11,16,Bottom-Dropshot,Bottom-Dropshot,3
1,11,26,Bottom-Dropshot,Bottom-Dropshot,3
1,12,7,Bottom-Dropshot,Bottom-Dropshot,3
1,12,11,Bottom-Dropshot,Bottom-Dropshot,3
1,12,19,Bottom-Dropshot,Bottom-Dropshot,3
1,13,3,Bottom-Dropshot,Bottom-Dropshot,3
1,13,5,Bottom-Dropshot,Bottom-Dropshot,3
1,13,11,Bottom-Dropshot,Bottom-Dropshot,3
1,13,17,Bottom-Dropshot,Bottom-Dropshot,3
1,13,21,Bottom-Dropshot,Bottom-Dropshot,3
1,13,25,Bottom-Dropshot,Bottom-Dropshot,3
1,16,3,Bottom-Dropshot,Bottom-Dropshot,3
1,16,5,Bottom-Dropshot,Bottom-Dropshot,3
1,18,8,Bottom-Dropshot,Bottom-Dropshot,3
1,19,10,Bottom-Dropshot,Bottom-Dropshot,3
1,19,18,Bottom-Dropshot,Bottom-Dropshot,3
1,19,26,Bottom-Dropshot,Bottom-Dropshot,3
1,20,14,Bottom-Dropshot,Bottom-Dropshot,3
1,20,18,Bottom-Dropshot,Bottom-Dropshot,3
1,27,17,Bottom-Dropshot,Bottom-Dropshot,3
1,28,12,Bottom-Dropshot,Bottom-Dropshot,3
1,31,3,Bottom-Dropshot,Bottom-Dropshot,3
1,32,9,Bottom-Dropshot,Bottom-Dropshot,3
1,33,2,Bottom-Dropshot,Bottom-Dropshot,3
1,34,9,Bottom-Dropshot,Bottom-Dropshot,3
1,38,11,Bottom-Dropshot,Bottom-Dropshot,3
1,40,13,Bottom-Dropshot,Bottom-Dropshot,3
1,40,51,Bottom-Dropshot,Bottom-Dropshot,3
1,42,4,Bottom-Dropshot,Bottom-Dropshot,3
1,43,8,Bottom-Dropshot,Bottom-Dropshot,3
1,46,5,Bottom-Dropshot,Bottom-Dropshot,3
1,46,9,Bottom-Dropshot,Bottom-Dropshot,3
1,48,11,Bottom-Dropshot,Bottom-Dropshot,3
1,50,7,Bottom-Dropshot,Bottom-Dropshot,3
1,52,3,Bottom-Dropshot,Bottom-Dropshot,3
1,56,5,Bottom-Dropshot,Bottom-Dropshot,3
1,56,9,Bottom-Dropshot,Bottom-Dropshot,3
1,57,6,Bottom-Dropshot,Bottom-Dropshot,3
1,59,14,Bottom-Dropshot,Bottom-Dropshot,3
1,59,24,Bottom-Dropshot,Bottom-Dropshot,3
1,60,4,Bottom-Dropshot,Bottom-Dropshot,3
1,64,4,Bottom-Dropshot,Bottom-Dropshot,3
1,64,12,Bottom-Dropshot,Bottom-Dropshot,3
1,64,16,Bottom-Dropshot,Bottom-Dropshot,3
1,65,16,Bottom-Dropshot,Bottom-Dropshot,3
1,69,30,Bottom-Dropshot,Bottom-Dropshot,3
1,69,34,Bottom-Dropshot,Bottom-Dropshot,3
2,5,3,Bottom-Dropshot,Bottom-Dropshot,3
2,5,9,Bottom-Dropshot,Bottom-Dropshot,3
2,8,3,Bottom-Dropshot,Bottom-Dropshot,3
2,9,12,Bottom-Dropshot,Bottom-Dropshot,3
2,11,4,Bottom-Dropshot,Bottom-Dropshot,3
2,14,3,Bottom-Dropshot,Bottom-Dropshot,3
2,14,7,Bottom-Dropshot,Bottom-Dropshot,3
2,14,23,Bottom-Dropshot,Bottom-Dropshot,3
2,15,3,Bottom-Dropshot,Bottom-Dropshot,3
2,17,3,Bottom-Dropshot,Bottom-Dropshot,3
2,17,5,Bottom-Dropshot,Bottom-Dropshot,3
2,17,9,Bottom-Dropshot,Bottom-Dropshot,3
2,28,14,Bottom-Dropshot,Bottom-Dropshot,3
2,33,4,Bottom-Dropshot,Bottom-Dropshot,3
2,39,23,Bottom-Dropshot,Bottom-Dropshot,3
2,39,27,Bottom-Dropshot,Bottom-Dropshot,3
2,39,31,Bottom-Dropshot,Bottom-Dropshot,3
2,40,9,Bottom-Dropshot,Bottom-Dropshot,3
2,44,21,Bottom-Dropshot,Bottom-Dropshot,3
2,49,4,Bottom-Dropshot,Bottom-Dropshot,3
2,49,10,Bottom-Dropshot,Bottom-Dropshot,3
2,50,11,Bottom-Dropshot,Bottom-Dropshot,3
2,57,11,Bottom-Dropshot,Bottom-Dropshot,3
2,57,21,Bottom-Dropshot,Bottom-Dropshot,3
2,57,29,Bottom-Dropshot,Bottom-Dropshot,3
